talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
1514,https://www.ted.com/talks/baba_shiv_sometimes_it_s_good_to_give_up_the_driver_s_seat,Sometimes it's good to give up the driver's seat,"Over the years, research has shown a counterintuitive fact about human nature: Sometimes, having too much choice makes us less happy. This may even be true when it comes to medical treatment. Baba Shiv shares a fascinating study that measures why choice opens the door to doubt, and suggests that ceding control -- especially on life-or-death decisions -- may be the best thing for us.",2012-05-19,587,915884,business,1389,1.0,1.0,English,288
1526,https://www.ted.com/talks/mark_applebaum_the_mad_scientist_of_music,The mad scientist of music,"Mark Applebaum writes music that breaks the rules in fantastic ways, composing a concerto for a florist and crafting a musical instrument from junk and found objects. This quirky talk might just inspire you to shake up the ""rules"" of your own creative work.",2012-05-19,1010,5664788,art,1401,22.0,6.0,English,288
1506,https://www.ted.com/talks/chris_gerdes_the_future_race_car_150mph_and_no_driver,"The future race car -- 150mph, and no driver","Autonomous cars are coming -- and they're going to drive better than you. Chris Gerdes reveals how he and his team are developing robotic race cars that can drive at 150 mph while avoiding every possible accident. And yet, in studying the brainwaves of professional racing drivers, Gerdes says he has gained a new appreciation for the instincts of professional drivers",2012-05-19,647,831583,technology,1386,3.0,2.0,English,288
72933,https://www.ted.com/talks/max_hawkins_i_let_algorithms_randomize_my_life_for_two_years,I let algorithms randomize my life for two years,What if everything in your life was randomized: from the food you ate to the things you did and the places you traveled? Computer scientist Max Hawkins created algorithms to make decisions like these for him -- and got hooked on the experience for two years. He shares how relinquishing choice sent him across the world and opened him up to the beautiful complexity and richness of life. It makes you wonder: What lies just outside your comfort zone?,2017-10-21,705,1649142,personal growth,6254,,,English,312
54443,https://www.ted.com/talks/alexander_leitner_can_time_be_wasted,Can time be wasted?,"What do we mean exactly when we say we're wasting time? Doing something that doesn't help us acquire new skills, money or status? Stop-motion animator Alexander Leitner explains how ""productivity"" is relative and that the many seemingly unproductive things we do during the day can be just as crucial to our wellbeing as the ""important"" stuff.",2019-10-19,549,22578,personal growth,121264,3.0,1.0,English,312
21911,https://www.ted.com/talks/holley_moyes_how_darkness_influences_imagination,How darkness influences imagination,"Are our thoughts different in the dark? Archaeologist Holley Moyes studies the ritual cave sites of the ancient Mayans and how darkness influences mythology and human thinking. In this evocative talk, she describes how humans have always sought darkness to transcend the ordinary and ""find the divine within ourselves.""",2016-10-22,1010,24821,science,5361,,,English,312
37851,https://www.ted.com/talks/frans_von_der_dunk_the_importance_of_space_lawyers,The importance of space lawyers,"Who's liable if a passenger is injured on the first spacecraft to take tourists off-planet? For that matter, what's the legal definition of a spacecraft? Professor of space law Frans von der Dunk deploys lawyer jokes and policy critiques to illustrate how the world is woefully unprepared for the legal implications of space travel. ",2016-10-22,977,17182,technology,45842,,,English,312
35766,https://www.ted.com/talks/dina_zielinski_how_we_can_store_digital_data_in_dna,How we can store digital data in DNA,"From floppy disks to thumb drives, every method of storing data eventually becomes obsolete. What if we could find a way to store all the world's data forever? Bioinformatician Dina Zielinski shares the science behind a solution that's been around for a few billion years: DNA.",2017-10-21,774,1925698,science,5130,4.0,1.0,English,312
2702,https://www.ted.com/talks/carrie_poppy_a_scientific_approach_to_the_paranormal,A scientific approach to the paranormal,"What's haunting Carrie Poppy? Is it ghosts or something worse? In this talk, the investigative journalist narrates her encounter with a spooky feeling you'll want to warn your friends about and explains why we need science to deal with paranormal activity. ",2016-10-22,778,2149709,science,3330,6.0,2.0,English,312
2651,https://www.ted.com/talks/paul_knoepfler_the_ethical_dilemma_of_designer_babies,The ethical dilemma of designer babies,"Creating genetically modified people is no longer a science fiction fantasy; it's a likely future scenario. Biologist Paul Knoepfler estimates that within fifteen years, scientists could use the gene editing technology CRISPR to make certain ""upgrades"" to human embryos -- from altering physical appearances to eliminating the risk of auto-immune diseases. In this thought-provoking talk, Knoepfler readies us for the coming designer baby revolution and its very personal, and unforeseeable, consequences.",2015-10-31,1099,1666255,science,3173,1.0,3.0,English,312
1299,https://www.ted.com/talks/klaus_stadlmann_the_world_s_smallest_3d_printer,The world's smallest 3D printer,"What could you do with the world's smallest 3D printer? Klaus Stadlmann demos his tiny, affordable printer that could someday make customized hearing aids -- or sculptures smaller than a human hair.",2011-10-04,508,382668,technology,1120,10.0,5.0,English,312
70360,https://www.ted.com/talks/niro_sivanathan_the_counterintuitive_way_to_be_more_persuasive,The counterintuitive way to be more persuasive,"What's the best way to make a good point? Organizational psychologist Niro Sivanathan offers a fascinating lesson on the ""dilution effect,"" a cognitive quirk that weakens our strongest cases -- and reveals why brevity is the true soul of persuasion.",2019-05-03,650,1962816,business,6232,3.0,1.0,English,221
26262,https://www.ted.com/talks/alex_edmans_what_to_trust_in_a_post_truth_world,"What to trust in a ""post-truth"" world","Only if you are truly open to the possibility of being wrong can you ever learn, says researcher Alex Edmans. In an insightful talk, he explores how confirmation bias -- the tendency to only accept information that supports your personal beliefs -- can lead you astray on social media, in politics and beyond, and offers three practical tools for finding evidence you can actually trust. (Hint: appoint someone to be the devil's advocate in your life.)",2017-05-12,1067,1879430,science,4924,5.0,1.0,English,221
24866,https://www.ted.com/talks/adam_carroll_what_playing_monopoly_with_real_money_taught_me_about_my_kids_and_humanity,What playing Monopoly with real money taught me about my kids--and humanity,"Playing Monopoly with his children one night, Adam Carroll noticed they were bending the rules. He wondered, ""What if they're playing this way because the money isn't real?"" In this talk, Carroll explains the concept of financial abstraction, and how our human perception of spending changes when the idea of money becomes more or less real. His case study: a do-over game of Monopoly with his kids, this time using real money. ",2015-04-24,941,5777975,psychology,14341,12.0,2.0,English,221
19702,https://www.ted.com/talks/herminia_ibarra_what_does_it_really_mean_for_leaders_to_be_authentic,What does it really mean for leaders to be authentic?,"""Be authentic"" — that's what organizations, brands and people keep being told. But too often, following that advice can limit us, especially at work, says Herminia Ibarra, professor of organizational behavior. She proposes an expansive way to think about authenticity, one that will ensure we keep growing. 
",2018-05-04,999,85244,business,6256,,,English,221
1489,https://www.ted.com/talks/nirmalya_kumar_india_s_invisible_innovation,India's invisible innovation,"Can India become a global hub for innovation? Nirmalya Kumar thinks it already has. He details four types of ""invisible innovation"" coming out of India and explains why companies that used to just outsource manufacturing jobs are starting to move top management positions overseas, too.",2012-04-27,912,1029012,global issues,1382,3.0,1.0,English,221
69784,https://www.ted.com/talks/emily_levesque_a_stellar_history_of_modern_astronomy,A stellar history of modern astronomy,"Astronomers once gazed upon the night sky and counted every star in the galaxy by hand. The process has evolved since then, but the thirst for celestial knowledge remains the same. Join astrophysicist Emily Levesque for an anecdote-rich jaunt through the technological history of photographing the cosmos and learn about the one constant that makes it all work: human curiosity.",2020-02-08,920,379299,science,6221,4.0,1.0,English,143
68236,https://www.ted.com/talks/nisha_anand_the_radical_act_of_choosing_common_ground_mar_2020,The radical act of choosing common ground,"To achieve lasting change sometimes requires the hard, even radical, choice of partnering with people you'd least expect. Justice reform advocate Nisha Anand shares her story of working with her ideological opposite to make history and save lives -- and urges us all to widen our circles in order to make progress with purpose.",2020-02-08,958,1542817,communication,6207,1.0,2.0,English,143
68648,https://www.ted.com/talks/erika_cheung_theranos_whistleblowing_and_speaking_truth_to_power,"Theranos, whistleblowing and speaking truth to power","In 2014, Erika Cheung made a discovery that would ultimately help bring down her employer, Theranos, as well as its founder, Elizabeth Holmes, who claimed to have invented technology that would transform medicine. The decision to become a whistleblower proved a hard lesson in figuring out how to do what's right in the face of both personal and professional obstacles. With candor and humility, Cheung shares her journey of speaking truth to power -- and offers a framework to encourage others to come forward and act in the service of all.",2020-02-08,1010,1804460,technology,6212,1.0,6.0,English,143
49002,https://www.ted.com/talks/david_peterson_why_language_is_humanity_s_greatest_invention,Why language is humanity's greatest invention,"Civilization rests upon the existence of language, says language creator David Peterson. In a talk that's equal parts passionate and hilarious, he shows how studying, preserving and inventing new languages helps us understand our collective humanity -- and gives a quick lesson on High Valyrian, one of two languages he created for ""Game of Thrones"" (along with Dothraki). ""Language is not merely a tool,"" he says. ""It is our legacy, it's our way of conveying what it means to be human.""",2019-03-09,873,1621505,culture,5539,9.0,1.0,English,143
12385,https://www.ted.com/talks/david_lang_let_s_protect_the_oceans_like_national_parks,Let's protect the oceans like national parks,"You don't have to be a scientist to help protect the world's oceans, says underwater drone expert and TED Fellow David Lang -- in fact, ordinary citizens have pulled together to save the planet's natural treasures many times in history. Lang asks us to take a lesson from the story of the US National Parks Service, offering a three-point plan for conserving underwater wonders.",2018-02-17,733,1504950,science,1731,5.0,5.0,English,143
2709,https://www.ted.com/talks/john_koenig_beautiful_new_words_to_describe_obscure_emotions,Beautiful new words to describe obscure emotions,"John Koenig loves finding words that express our unarticulated feelings -- like ""lachesism,"" the hunger for disaster, and ""sonder,"" the realization that everyone else's lives are as complex and unknowable as our own. Here, he meditates on the meaning we assign to words and how these meanings latch onto us.",2016-02-06,448,1945245,society,3387,5.0,1.0,English,143
1459,https://www.ted.com/talks/ken_goldberg_4_lessons_from_robots_about_being_human,4 lessons from robots about being human,"The more that robots ingrain themselves into our everyday lives, the more we're forced to examine ourselves as people. At TEDxBerkeley, Ken Goldberg shares four very human lessons that he's learned from working with robots.",2012-02-04,1029,394993,science,1359,9.0,1.0,English,143
67872,https://www.ted.com/talks/van_jones_what_if_a_us_presidential_candidate_refuses_to_concede_after_an_election,What if a US presidential candidate refuses to concede after an election?,"If the 2020 US presidential election is close, the race could drag on in the courts and halls of Congress long after ballots are cast, says lawyer and political commentator Van Jones. Explaining why the customary concession speech is one of the most important safeguards for democracy, Jones exposes shocking legal loopholes that could enable a candidate to grab power even if they lose both the popular vote and the electoral college -- and shares what ordinary citizens can do if there's no peaceful transfer of power.",2020-10-26,985,6906716,politics,933,0.0,0.0,English,21
66681,https://www.ted.com/talks/reed_hastings_3_secrets_to_netflix_s_success,3 secrets to Netflix's success,"What does it take to cultivate a culture of innovation and reinvention at work? Tracing his journey from math teacher to honesty-seeking executive, Netflix co-CEO Reed Hastings describes three key elements of a successful work culture, sharing how to design a company around inspiration, creativity and candor. (This discussion, hosted by head of TED Chris Anderson, was recorded September 4, 2020.)",2020-09-01,3755,1847803,culture,4011,,,English,21
4669,https://www.ted.com/talks/mariano_sigman_and_dan_ariely_how_can_groups_make_good_decisions,How can groups make good decisions?,"We all know that when we make decisions in groups, they don't always go right -- and sometimes they go very wrong. How can groups make good decisions? With his colleague Dan Ariely, neuroscientist Mariano Sigman has been inquiring into how we interact to reach decisions by performing experiments with live crowds around the world. In this fun, fact-filled explainer, he shares some intriguing results -- as well as some implications for how it might impact our political system. In a time when people seem to be more polarized than ever, Sigman says, better understanding how groups interact and reach conclusions might spark interesting new ways to construct a healthier democracy.",2017-04-24,517,1625774,science,332,0.0,0.0,English,21
2630,https://www.ted.com/talks/steven_johnson_the_playful_wonderland_behind_great_inventions,The playful wonderland behind great inventions,"Necessity is the mother of invention, right? Well, not always. Steven Johnson shows us how some of the most transformative ideas and technologies, like the computer, didn't emerge out of necessity at all but instead from the strange delight of play. Share this captivating, illustrated exploration of the history of invention. Turns out, you'll find the future wherever people are having the most fun.",2016-10-21,445,1459503,technology,68,0.0,0.0,English,21
2576,https://www.ted.com/talks/rainn_wilson_ideas_worth_dating,Ideas worth dating,"Being alone takes its toll. Feel like it's time to make a real connection? Third-wheel with Rainn Wilson (star of ""The Office"") as he dates some of the best ideas on TED.com and discover your perfect ""idea mate"" along the way.",2016-05-02,269,966735,entertainment,3007,0.0,0.0,English,21
2589,https://www.ted.com/talks/camille_a_brown_a_visual_history_of_social_dance_in_25_moves,A visual history of social dance in 25 moves,"Why do we dance? African-American social dances started as a way for enslaved Africans to keep cultural traditions alive and retain a sense of inner freedom. They remain an affirmation of identity and independence. In this electric demonstration, packed with live performances, choreographer, educator and TED Fellow Camille A. Brown explores what happens when communities let loose and express themselves by dancing together.",2016-06-01,276,1574441,society,2493,0.0,0.0,English,21
2485,https://www.ted.com/talks/chris_anderson_ted_s_secret_to_great_public_speaking,TED's secret to great public speaking,"There's no single formula for a great talk, but there is a secret ingredient that all the best ones have in common. TED curator Chris Anderson shares this secret -- along with four ways to make it work for you. Do you have what it takes to share an idea worth spreading?",2016-03-24,475,6872885,communication,187,0.0,1.0,English,21
1962,https://www.ted.com/talks/ted_staff_it_s_ted_the_musical,"It's TED, the Musical","Do you have a TED Talk inside, just bursting to come out? Take this tongue-in-cheek musical journey to ""Give Your Talk."" A musical love letter to our speakers -- written, directed and performed by the TED staff.",2014-04-01,277,811390,entertainment,1848,0.0,1.0,English,21
66800,https://www.ted.com/talks/dexter_dias_racism_thrives_on_silence_speak_up,Racism thrives on silence -- speak up!,"Racism thrives on your silence and apathy, says human rights lawyer Dexter Dias. Telling the story of a harrowing UK court case that spotlights the corrosive effects of injustice, Dias urges us all to speak out and expose toxic myths about race -- in order to allow hope, change and justice to flourish.",2020-06-18,1161,1685361,society,6152,0.0,0.0,English,190
43933,https://www.ted.com/talks/lucy_clayton_the_true_power_of_a_good_outfit,The true power of a good outfit,"In this thought-provoking talk, writer and podcaster Lucy Clayton examines the power of ordinary people in extraordinary outfits and describes how we can repurpose fashion in service of political expression.",2019-04-05,956,76791,social change,103884,15.0,1.0,English,190
44201,https://www.ted.com/talks/steve_simpson_how_ocean_noise_destroys_marine_ecosystems,How ocean noise destroys marine ecosystems,"Noise pollution is normally seen as a problem for big cities. In this talk, marine biologist Steve Simpson sets the story straight, describing how human-made sounds are the culprits behind catastrophic marine disruptions. Simpson lays out several concrete methods for a relatively quick and easy fix to decrease our noise levels. ",2019-04-05,927,55076,science,103878,0.0,1.0,English,190
28104,https://www.ted.com/talks/alan_crickmore_how_storytelling_helps_parents_in_prison_stay_connected_to_their_kids,How storytelling helps parents in prison stay connected to their kids,"When a parent is sent to prison, the unintended victims of their crimes are their own children -- without stability and support, kids are at higher risk for mental health and development issues. In a heartfelt talk, Alan Crickmore explains how the charity Storybook Dads is keeping families connected through the simple act of storytelling.",2018-04-20,928,1515083,society,4983,3.0,1.0,English,190
18190,https://www.ted.com/talks/sophie_scott_why_we_should_take_laughter_more_seriously,Why we should take laughter more seriously,"We think of laughter as merely a response to something funny. In this talk, cognitive neuroscientist Sophie Scott argues that it's a complex social behavior that signals a lot more than a successful joke. Using hilarious examples of laughter as used in foreign policy interactions, she demonstrates how the deployment of a well-placed guffaw is key to developing social bonds.",2018-04-20,784,58989,science,2399,21.0,1.0,English,190
17023,https://www.ted.com/talks/madhumita_murgia_how_data_brokers_sell_your_identity,How data brokers sell your identity,"When tech journalist Madhumita Murgia began researching data brokers -- companies that collect and sell individuals' personal data -- she wasn't remotely prepared for the deep, dark rabbit hole she was about to descend into. Online anonymity is dead, your smart TV is spying on you, and private companies know what Star Wars memorabilia you're looking for before you do. In this unsettling talk, Murgia details the tactics and ramifications of a multi-million dollar industry that bypasses privacy laws and leverages technology to build and sell comprehensive profiles of, well, you.",2017-04-21,980,145188,technology,4084,3.0,1.0,English,190
2864,https://www.ted.com/talks/chetan_bhatt_dare_to_refuse_the_origin_myths_that_claim_who_you_are,Dare to refuse the origin myths that claim who you are,"We all have origin stories and identity myths, our tribal narratives that give us a sense of security and belonging. But sometimes our small-group identities can keep us from connecting with humanity as a whole -- and even keep us from seeing others as human. In a powerful talk about how we understand who we are, Chetan Bhatt challenges us to think creatively about each other and our future. As he puts it: it's time to change the question from ""Where are you from?"" to ""Where are you going?""",2015-04-24,1156,1449789,society,3572,5.0,2.0,English,190
2674,https://www.ted.com/talks/alan_smith_why_you_should_love_statistics,Why you should love statistics,"Think you're good at guessing stats? Guess again. Whether we consider ourselves math people or not, our ability to understand and work with numbers is terribly limited, says data visualization expert Alan Smith. In this delightful talk, Smith explores the mismatch between what we know and what we think we know.",2016-04-15,769,2016976,animation,3235,10.0,1.0,English,190
2662,https://www.ted.com/talks/deeyah_khan_what_we_don_t_know_about_europe_s_muslim_kids,What we don't know about Europe's Muslim kids,"As the child of an Afghan mother and Pakistani father raised in Norway, Deeyah Khan knows what it's like to be a young person stuck between your community and your country. In this powerful, emotional talk, the filmmaker unearths the rejection and isolation felt by many Muslim kids growing up in the West -- and the deadly consequences of not embracing our youth before extremist groups do.",2016-04-15,1211,1459258,society,3229,2.0,1.0,English,190
2591,https://www.ted.com/talks/danny_dorling_maps_that_show_us_who_we_are_not_just_where_we_are,Maps that show us who we are (not just where we are),"What does the world look like when you map it using data? Social geographer Danny Dorling invites us to see the world anew, with his captivating and insightful maps that show Earth as it truly is -- a connected, ever-changing and fascinating place in which we all belong. You'll never look at a map the same way again.",2016-04-15,847,1688156,humanity,3072,0.0,1.0,English,190
2607,https://www.ted.com/talks/manwar_ali_inside_the_mind_of_a_former_radical_jihadist,Inside the mind of a former radical jihadist,"""For a long time, I lived for death,"" says Manwar Ali, a former radical jihadist who participated in violent, armed campaigns in the Middle East and Asia in the 1980s. In this moving talk, he reflects on his experience with radicalization and makes a powerful, direct appeal to anyone drawn to Islamist groups that claim violence and brutality are noble and virtuous: let go of anger and hatred, he says, and instead cultivate your heart to see goodness, beauty and truth in others.",2016-04-15,1042,2414145,society,3084,0.0,1.0,English,190
2209,https://www.ted.com/talks/harry_baker_a_love_poem_for_lonely_prime_numbers,A love poem for lonely prime numbers,"Performance poet (and math student) Harry Baker spins a love poem about his favorite kind of numbers -- the lonely, love-lorn prime. Stay on for two more lively, inspiring poems from this charming performer.",2014-02-11,838,1705194,math,2340,15.0,4.0,English,190
2042,https://www.ted.com/talks/karima_bennoune_when_people_of_muslim_heritage_challenge_fundamentalism,When people of Muslim heritage challenge fundamentalism,"Karima Bennoune shares four powerful stories of real people fighting against fundamentalism in their own communities — refusing to allow the faith they love to become a tool for crime, attacks and murder. These personal stories humanize one of the most overlooked human-rights struggles in the world.",2014-03-24,1205,1525188,history,2019,0.0,1.0,English,190
1567,https://www.ted.com/talks/bandi_mbubi_demand_a_fair_trade_cell_phone,Demand a fair trade cell phone,"Your mobile phone, computer and game console have a bloody past — tied to tantalum mining, which funds the war in the Democratic Republic of the Congo. Drawing on his personal story, activist and refugee Bandi Mbubi gives a stirring call to action. ",2012-04-20,561,644143,technology,1414,1.0,1.0,English,190
1542,https://www.ted.com/talks/scilla_elworthy_fighting_with_nonviolence,Fighting with nonviolence,"How do you deal with a bully without becoming a thug? In this wise and soulful talk, peace activist Scilla Elworthy maps out the skills we need -- as nations and individuals -- to fight extreme force without using force in return. To answer the question of why and how nonviolence works, she evokes historical heroes -- Aung San Suu Kyi, Mahatma Gandhi, Nelson Mandela -- and the personal philosophies that powered their peaceful protests.",2012-04-20,947,1281165,global issues,1403,1.0,2.0,English,190
66455,https://www.ted.com/talks/keith_payne_the_psychology_of_inequality_and_political_division,The psychology of inequality and political division,"""If we want to fix our politics, we have to do something about inequality,"" says social psychologist Keith Payne. Showing how economic inequality changes the way people see and behave towards one another, Payne helps explain the rise of the political polarization that's slicing up society -- and challenges us to think twice the next time we dismiss someone for the sake of politics.",2020-02-29,729,1959199,society,6098,7.0,1.0,English,308
37004,https://www.ted.com/talks/jenna_weiner_reimagining_gender_inclusivity_in_sports,Reimagining gender inclusivity in sports,"In this deeply personal talk, Jenna Weiner draws from her experiences as a transgender woman and college athlete to advocate for greater gender inclusivity in sports, a development that would benefit both athletes and the culture around them. ",2019-02-23,611,21812,social change,101659,,,English,308
21900,https://www.ted.com/talks/shane_wickes_why_i_came_out_as_a_gay_football_coach,Why I came out as a gay football coach,"Shane Wickes had his dream job: line coach at his high school alma mater. But there was one complication. ""Football teaches so many great life lessons to those who play or coach,"" he says, ""but one negative thing that it does teach is that being gay is not okay."" In this moving talk, Wickes shares his story about coming out to his team. A story of owning your truth in the face of adversity. ",2016-01-23,551,46538,culture,30099,1.0,3.0,English,308
21972,https://www.ted.com/talks/alexis_jones_redefining_manhood_one_locker_room_talk_at_a_time,Redefining manhood—one locker room talk at a time,"Alexis Jones is throwing in the towel on ""locker room talk"" -- literally. In this vibrant, funny talk, the advocacy superhero shares stories from her travels speaking to athletes inside locker rooms about sexual harassment and how to better protect and respect the women in their lives from abuse.",2017-01-21,958,1078392,social change,51227,7.0,4.0,English,308
25595,https://www.ted.com/talks/christine_porath_why_being_respectful_to_your_coworkers_is_good_for_business,Why being respectful to your coworkers is good for business,"Looking to get ahead in your career? Start by being respectful to your coworkers, says leadership researcher Christine Porath. In this science-backed talk, she shares surprising insights about the costs of rudeness and shows how little acts of respect can boost your professional success -- and your company's bottom line.",2018-01-27,924,3183913,science,4744,1.0,1.0,English,308
20084,https://www.ted.com/talks/emily_nagoski_the_keys_to_a_happier_healthier_sex_life,"The keys to a happier, healthier sex life","How can we unlock the door to our own authentic sexual well-being? Sex educator Emily Nagoski suggests that the key is realizing that we are all normal, whatever our proclivities. In this playful but informative take on sex positivity, she delves into the science of sexuality to demonstrate how we can shed our insecurities and define pleasure on our own terms.",2016-01-23,1029,538521,personal growth,3930,16.0,2.0,English,308
13584,https://www.ted.com/talks/mariana_atencio_what_makes_you_special,What makes you special?,"When journalist Mariana Atencio was seven, her father sent her from her home in Venezuela to a summer camp in Brainerd, Minnesota. Unsurprisingly, she was treated like an outsider. Over the course of many more such camps and a senior year in an American high school, she discovered that the best way to belong was to embrace the qualities that made her different. In this deeply personal talk, Atencio describes how these early lessons helped her succeed as an immigrant and as a journalist.",2017-04-27,1067,18459858,personal growth,4031,7.0,2.0,English,308
10622,https://www.ted.com/talks/john_brenkus_why_girls_and_boys_should_play_sports_together,Why girls and boys should play sports together,"In the course of a career studying the limits of athletic performance, John Brenkus kept encountering one persistent myth: that physical strength is the best measure of success. In this passionate talk, he takes on an insidious effect of that myth, the idea that boys shouldn't compete with girls. He makes a bold call for kids to play together on the same teams -- and celebrates the many factors that make up athletic greatness, from teamwork to mental toughness to leadership on and off the field.",2018-01-27,972,53787,social change,76342,,,English,308
2585,https://www.ted.com/talks/david_burkus_why_you_should_know_how_much_your_coworkers_get_paid,Why you should know how much your coworkers get paid,"How much do you get paid? How does it compare to the people you work with? You should know, and so should they, says management researcher David Burkus. In this talk, Burkus questions our cultural assumptions around keeping salaries secret and makes a compelling case for why sharing them could benefit employees, organizations and society.",2016-01-23,449,2178478,society,3042,2.0,1.0,English,308
66088,https://www.ted.com/talks/christiane_marie_abu_sarah_how_do_daily_habits_lead_to_political_violence,How do daily habits lead to political violence?,"What drives someone to commit politically motivated violence? The unsettling answer lies in daily habits. Behavioral historian Christiane-Marie Abu Sarah shares startling insights into how seemingly mundane choices can breed polarization that lead to extreme, even deadly, actions -- and explains how to identify and bypass these behaviors in order to rediscover common ground.",2020-03-05,913,1771340,society,6094,0.0,0.0,English,276
60872,https://www.ted.com/talks/alanna_shaikh_why_covid_19_is_hitting_us_now_and_how_to_prepare_for_the_next_outbreak,Why COVID-19 is hitting us now -- and how to prepare for the next outbreak,"(Update: the CDC and international science community urge everyone to wear face coverings in public.) Where did the new coronavirus originate, how did it spread so fast -- and what's next? Sharing insights from the outbreak, global health expert and TED Fellow Alanna Shaikh traces the spread of COVID-19, discusses why travel restrictions aren't effective and highlights the medical changes needed worldwide to prepare for the next pandemic. ""We need to make sure that every country in the world has the capacity to identify new diseases and treat them,"" she says. Recorded March 5, 2020",2020-03-06,979,3601423,global issues,1383,4.0,1.0,English,276
53156,https://www.ted.com/talks/daniel_krawczyk_why_we_collect_things,Why we collect things,"As a collector of pinball machines, neuroscientist and psychologist Daniel Krawczyk has received his share of the sideways glances. In this eye-opening talk, however, he argues that collecting is a hardwired human behavior as a potent mix of neurobiology and social psychology. ",2016-11-12,780,52864,culture,49719,,,English,276
2384,https://www.ted.com/talks/jessica_shortall_the_us_needs_paid_family_leave_for_the_sake_of_its_future,The US needs paid family leave -- for the sake of its future,"We need women to work, and we need working women to have babies. So why is America one of the only countries in the world that offers no national paid leave to new working mothers? In this incisive talk, Jessica Shortall makes the impassioned case that the reality of new working motherhood in America is both hidden and horrible: millions of women, every year, are forced back to work within just weeks of giving birth. Her idea worth spreading: the time has come for us to recognize the economic, physical and psychological costs of our approach to working mothers and their babies, and to secure our economic future by providing paid leave to all working parents.",2015-10-17,945,1569737,society,2798,3.0,1.0,English,276
1446,https://www.ted.com/talks/jose_bowen_beethoven_the_businessman,Beethoven the businessman,"The revolution that made music more marketable, more personal and easier to pirate began ... at the dawn of the 19th century. José Bowen outlines how new printing technology and an improved piano gave rise to the first music industry.",2011-12-03,769,185136,business,1354,4.0,1.0,English,276
750,https://www.ted.com/talks/joshua_prince_ramus_building_a_theater_that_remakes_itself,Building a theater that remakes itself,"Can architects re-engineer their design process? Joshua Prince-Ramus shows how the results can be spectacular. He walks us through his fantastic re-creation of the Wyly Theater as a giant ""theatrical machine"" that reconfigures itself at the touch of a button.",2009-10-10,1122,925095,design,49,5.0,2.0,English,276
65876,https://www.ted.com/talks/david_epstein_why_specializing_early_doesn_t_always_mean_career_success,Why specializing early doesn't always mean career success,"A head start doesn't always ... well, help you get ahead. With examples from sports, technology and economics, journalist David Epstein shares how specializing in a particular skill too early in life may undermine your long-term development -- and explains the benefits of a ""sampling period"" where you try new things and focus on building a range of skills. Learn how this broader, counterintuitive mindset (and more forgiving timeline) could lead to a more fulfilling life, personally and professionally.",2020-02-29,840,2332293,personal growth,1780,4.0,1.0,English,223
2862,https://www.ted.com/talks/helen_czerski_the_fascinating_physics_of_everyday_life,The fascinating physics of everyday life,Physics doesn't just happen in a fancy lab -- it happens when you push a piece of buttered toast off the table or drop a couple of raisins in a fizzy drink or watch a coffee spill dry. Become a more interesting dinner guest as physicist Helen Czerski presents various concepts in physics you can become familiar with using everyday things found in your kitchen.,2017-02-19,957,1784104,science,3571,4.0,1.0,English,223
2683,https://www.ted.com/talks/aala_el_khani_what_it_s_like_to_be_a_parent_in_a_war_zone,What it's like to be a parent in a war zone,"How do parents protect their children and help them feel secure again when their homes are ripped apart by war? In this warm-hearted talk, psychologist Aala El-Khani shares her work supporting -- and learning from -- refugee families affected by the civil war in Syria. She asks: How can we help these loving parents give their kids the warm, secure parenting they most need?",2016-02-14,856,1095456,humanity,3250,0.0,1.0,English,223
61904,https://www.ted.com/talks/denise_zmekhol_a_story_of_brazil_through_a_single_iconic_building,A story of Brazil through a single iconic building,"Twenty years after the death of her father, famed Brazilian architect Roger Zmekhol, filmmaker Denise Zmekhol returned to her home country to learn more about how he brought mid-century modern design to Brazil and to see his celebrated ""Pele de Vidro"" (Skin of Glass) building. She tells the story of the building's complicated history and its fate.",2019-12-04,399,0,history,5570,0.0,1.0,English,123
61905,https://www.ted.com/talks/shawnee_way_home_warrior_heart,"""Way Home"" / ""Warrior Heart""","Offering her soulful music as medicine, Mohawk songwriter Shawnee sings two original songs dedicated to fellow Two-Spirit people and anyone who is searching for their place in the world.",2019-12-04,617,0,performance,5644,,,English,123
61903,https://www.ted.com/talks/gina_brillon_when_people_are_suspiciously_kind,"When people are ""suspiciously kind""","Comedian Gina Brillon commands the stage with an uproarious stand-up performance, poking fun at everyday interactions and annoyances. ""Have you ever had somebody say something wrong with such confidence that it made you question how you've been saying it your whole life?"" she jokes.",2019-12-04,481,39425,entertainment,5657,35.0,5.0,English,123
63727,https://www.ted.com/talks/h_e_ellen_johnson_sirleaf_how_women_will_lead_us_to_freedom_justice_and_peace,"How women will lead us to freedom, justice and peace","""I was the first woman president of an African nation, and I do believe more countries ought to try that,"" says H.E. Ellen Johnson Sirleaf, Nobel laureate and former president of Liberia. Telling the story of how Liberian women helped rebuild their country after years of civil war, Sirleaf discusses why gender equality is essential to peace and prosperity -- and shares her plan to uplift a generation of women prepared to take leadership positions and catalyze social change.",2019-12-04,851,1939561,social change,867,1.0,6.0,English,123
